date,revenue,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,search_S,competitor_sales_B,facebook_S,events,newsletter,week_of_year,month,sin_week,cos_week,tv_S_transformed,facebook_S_transformed,search_S_transformed,ooh_S_transformed,tv_S_lag1,tv_S_lag2,facebook_S_lag1,facebook_S_lag2,search_S_lag1,search_S_lag2,tv_rolling4,fb_rolling4,tv_sov
2017-05-15,880871.666666667,0.0,0.0,0.0,0.0,0.0,0.0,2940496,0.0,na,19401.6538461538,20,5,0.6631226582407952,-0.7485107481711012,0.3688791215874055,0.33305123415153964,0.35624566138634045,0.8400268795729133,0.0,36622.92,0.0,0.0,2680.0,2600.0,9155.73,0.0,0.0
2017-05-22,919185.0,0.0,41006.4,0.0,15447367.0115415,0.0,0.0,3024982,3978.53478603737,na,19401.6538461538,21,5,0.5680647467311558,-0.8229838658936564,0.3263621272741485,0.47136624446081843,0.2977016240397368,0.831661450325046,0.0,0.0,0.0,0.0,0.0,2680.0,9155.73,994.6336965093425,0.0
2017-05-29,826321.666666667,0.0,0.0,7174.71111111111,0.0,6193.3643033728,2173.33333333333,2681061,0.0,na,5778.0,22,5,0.46472317204376906,-0.8854560256532096,0.28652087208335003,0.43511269074875797,0.33672164177579283,0.8175363661637282,0.0,0.0,3978.53478603737,0.0,0.0,0.0,0.0,994.6336965093425,0.0
2017-06-05,833798.333333333,9125.46666666667,42486.9333333333,0.0,12831813.9734491,6252.9041434871,2680.0,2609725,3092.05319174496,na,1988.0,23,6,0.35460488704253584,-0.9350162426854147,0.3321252261401622,0.49206607994788687,0.3686096123980531,0.8108885851305646,0.0,0.0,0.0,3978.53478603737,2173.33333333333,0.0,2281.3666666666677,1767.6469944455825,0.15902332703554037
2017-06-12,746271.666666667,0.0,0.0,0.0,0.0,7354.08765490477,2226.66666666667,2487079,0.0,na,4794.0,24,6,0.23931566428755768,-0.970941817426052,0.29188527223481214,0.4555925518926449,0.37441418159918693,0.7954491799387837,9125.46666666667,0.0,3092.05319174496,0.0,2680.0,2173.33333333333,2281.3666666666677,1767.6469944455825,0.0
2017-06-19,1036406.66666667,36259.68,0.0,0.0,1096202.75660569,8925.86752558127,3173.33333333333,3149223,31.2705091363358,na,5180.0,25,6,0.12053668025532308,-0.992708874098054,0.47061060634542917,0.42071931129444656,0.3978787903206849,0.7790926668979669,0.0,9125.46666666667,0.0,3092.05319174496,2226.66666666667,2680.0,11346.286666666667,780.8309252203239,0.9187973648460857
2017-06-26,927931.666666667,0.0,158632.0,4659.42222222223,0.0,6929.78193955497,2666.66666666667,2963072,0.0,na,1048.0,26,6,-3.216245299353273e-16,-1.0,0.42425017016370226,0.38552031634679795,0.40070722095707667,0.8070132252721778,36259.68,0.0,31.2705091363358,0.0,3173.33333333333,2226.66666666667,11346.286666666669,780.8309252203239,0.0
2017-07-03,1126943.33333333,4560.76,0.0,9573.06666666667,25039209.3945516,12648.1549625052,3786.66666666667,3485135,6650.1138314947,na,10977.0,27,7,-0.12053668025532283,-0.992708874098054,0.4039097766991941,0.539744226428713,0.42229369965073643,0.791338843703843,0.0,36259.68,0.0,31.2705091363358,2666.66666666667,3173.33333333333,10205.110000000002,1670.346085157759,0.3041005290540022
2017-07-10,1184220.0,0.0,0.0,0.0,0.0,11853.19284099,3720.0,3950566,0.0,na,6813.0,28,7,-0.23931566428755743,-0.9709418174260521,0.3596560706944253,0.5032380256895133,0.4327004265546491,0.7747467289155174,4560.76,0.0,6650.1138314947,0.0,3786.66666666667,2666.66666666667,10205.11,1670.346085157759,0.0
2017-07-17,1315508.33333333,9863.8,108181.333333333,24957.5111111111,0.0,11018.8391341867,3853.33333333333,3800790,0.0,na,2361.0,29,7,-0.3546048870425356,-0.9350162426854148,0.3835065445817619,0.4666972682175317,0.44049627323212653,0.79351822575753,0.0,4560.76,0.0,6650.1138314947,3720.0,3786.66666666667,3606.1400000000017,1662.528457873675,0.08091816303951277
2017-07-24,1279360.0,0.0,0.0,0.0,0.0,11562.270481512,3866.66666666667,4264348,0.0,na,15114.0,30,7,-0.46472317204376806,-0.8854560256532101,0.3402124266794374,0.43051036930181885,0.44512923842865393,0.7770505845008581,9863.8,0.0,0.0,0.0,3853.33333333333,3720.0,3606.1400000000017,1662.528457873675,0.0
2017-07-31,1455811.66666667,11384.92,205440.0,1452.44444444444,0.0,12679.5185106457,4533.33333333333,4429446,0.0,na,10044.0,31,7,-0.5680647467311556,-0.8229838658936566,0.3796599698641339,0.395050855987494,0.4566720684921883,0.814644406032014,0.0,9863.8,0.0,0.0,3866.66666666667,3853.33333333333,5312.180000000002,0.0,0.05143210080744501
2017-08-07,1553355.0,0.0,104866.133333333,9467.24444444444,0.0,17892.0630017334,5360.0,4916984,0.0,na,8930.0,32,8,-0.663122658240795,-0.7485107481711013,0.33656302699696455,0.3606623276618258,0.472870673066637,0.8190407765028013,11384.92,0.0,0.0,0.0,4533.33333333333,3866.66666666667,5312.180000000002,0.0,0.0
2017-08-14,1374855.0,34047.0533333333,0.0,0.0,0.0,0.0,0.0,4198833,0.0,na,19401.6538461538,33,8,-0.7485107481711011,-0.6631226582407952,0.47752339864940196,0.32764597634279746,0.40728657239899874,0.8041061457970412,0.0,11384.92,0.0,0.0,5360.0,4533.33333333333,11357.993333333328,0.0,0.9999999999999707
2017-08-21,1970110.0,0.0,0.0,11348.1777777778,6440827.7377115,0.0,0.0,6276021,1342.67810238147,na,19401.6538461538,34,8,-0.8229838658936564,-0.5680647467311559,0.43103644471725755,0.37840875754226805,0.3448479014949011,0.7882576021020716,34047.0533333333,0.0,0.0,0.0,0.0,5360.0,11357.993333333328,335.6695255953675,0.0
2017-08-28,2336431.66666667,117889.12,0.0,0.0,4742349.4953119,23445.0249066227,7000.0,7010039,898.926985780967,na,33712.0,35,8,-0.8854560256532096,-0.4647231720437691,0.6553913792963778,0.39028153317938985,0.4492180522680451,0.7714912261159674,0.0,34047.0533333333,1342.67810238147,0.0,0.0,0.0,37984.04333333333,560.4012720406092,0.9372044707342121
2017-09-04,2002065.0,0.0,0.0,0.0,0.0,14936.6081894453,6493.33333333333,6679241,0.0,na,20000.0,36,9,-0.9350162426854147,-0.3546048870425359,0.6118669219370168,0.35606380873808047,0.4816390396377778,0.7538118783292573,117889.12,0.0,898.926985780967,1342.67810238147,7000.0,0.0,37984.04333333333,560.4012720406092,0.0
2017-09-11,2027418.33333333,48869.2666666667,150164.8,4610.35555555556,2703620.81107497,15666.469342832,5586.66666666667,5890204,621.76681993082,na,2265.0,37,9,-0.970941817426052,-0.23931566428755774,0.6406519245761992,0.36053722908003166,0.4889365349737799,0.7937169448613877,0.0,117889.12,0.0,898.926985780967,6493.33333333333,7000.0,41689.59666666668,715.8429770233142,0.2381050056892383
2017-09-18,1886570.0,0.0,0.0,0.0,0.0,18388.7564755976,6440.0,6289814,0.0,na,15924.0,38,9,-0.992708874098054,-0.12053668025532357,0.5964122303830282,0.3275264630044826,0.5011696095301569,0.7772607034857797,48869.2666666667,0.0,621.76681993082,0.0,5586.66666666667,6493.33333333333,41689.59666666668,380.17345142794676,0.0
2017-09-25,2529721.66666667,83663.84,144563.733333333,0.0,10559520.827648,24332.8536359244,7640.0,7410667,2529.00072715986,na,24336.0,39,9,-1.0,-1.8369701987210297e-16,0.6691468932689921,0.4263273627364108,0.5179770243591724,0.8032406637306511,0.0,48869.2666666667,0.0,621.76681993082,6440.0,5586.66666666667,33133.27666666668,787.69188677267,0.350943969432925
2017-10-02,2357930.0,111304.453333333,58363.2,0.0,0.0,23226.6112532117,7346.66666666667,7799073,0.0,na,29510.0,40,10,-0.992708874098054,0.1205366802553232,0.7228440178829008,0.3909758493906278,0.5248248896576306,0.801682344741167,83663.84,0.0,2529.00072715986,0.0,7640.0,6440.0,60959.38999999993,787.69188677267,0.6287878479737267
2017-10-09,3003391.66666667,44637.7866666667,327236.266666667,18504.9333333333,19360866.7614647,18431.1192651512,8013.33333333333,8147766,5348.57241436617,na,15458.0,41,10,-0.9709418174260521,0.23931566428755738,0.7158831195477654,0.5192908152923849,0.5335610308420363,0.8400003906502856,111304.453333333,83663.84,0.0,2529.00072715986,7346.66666666667,7640.0,59901.51999999993,1969.3932853815077,0.11587128775088507
2017-10-16,2283685.0,0.0,0.0,0.0,14937395.7677684,24254.9436575539,7586.66666666667,7617066,4190.37406173623,na,43966.0,42,10,-0.9350162426854148,0.35460488704253557,0.6762244483993057,0.5577032017061193,0.5355515973732392,0.8264289845765955,44637.7866666667,111304.453333333,5348.57241436617,0.0,8013.33333333333,7346.66666666667,59901.51999999993,3016.9868008155654,0.0
2017-10-23,2584721.66666667,44360.5066666667,46091.2,0.0,21426849.002827,23115.8437246922,7920.0,7756047,4731.87970491727,na,35016.0,43,10,-0.8854560256532101,0.464723172043768,0.6795728604415671,0.5872489823191387,0.5390079686849437,0.8196076543379799,0.0,44637.7866666667,4190.37406173623,5348.57241436617,7586.66666666667,8013.33333333333,50075.68666666661,3567.7065452549177,0.4302518295221234
2017-10-30,2565400.0,4645.22666666667,0.0,0.0,22344988.1413883,24376.7103916034,8466.66666666667,8307903,5273.3853480983,na,4749.0,44,10,-0.822983865893657,0.5680647467311548,0.6428930402535195,0.6110439415289688,0.5446223806230893,0.8047086529804658,44360.5066666667,0.0,4731.87970491727,4190.37406173623,7920.0,7586.66666666667,23410.880000000026,4886.052882279492,0.25266011721420906
2017-11-06,3407085.0,21149.0133333333,318524.266666667,23039.9111111111,13314676.7886875,26330.239038604,9826.66666666667,9283504,3552.81495682237,na,25943.0,45,11,-0.7485107481711011,0.6631226582407952,0.6289629375346112,0.6122745133081092,0.5561525436894694,0.8402759421205929,4645.22666666667,44360.5066666667,5273.3853480983,4731.87970491727,8466.66666666667,7920.0,17538.686666666676,4437.113517893542,0.0599032655518142
2017-11-13,2803291.66666667,0.0,0.0,0.0,31890945.1695597,0.0,0.0,9355428,7600.1018467675,na,19401.6538461538,46,11,-0.6631226582407955,0.7485107481711007,0.5842181365904827,0.6443283125942821,0.48974935909615186,0.8267230873711546,21149.0133333333,4645.22666666667,3552.81495682237,5273.3853480983,9826.66666666667,8466.66666666667,17538.686666666676,5289.54546415136,0.0
2017-11-20,3303155.0,55227.3333333333,105305.066666667,1346.08888888889,12195879.3518245,0.0,0.0,9662004,3279.96415525302,na,19401.6538461538,47,11,-0.5680647467311559,0.8229838658936564,0.6324258872091872,0.6365762617291146,0.4237059585600148,0.8282043374355634,0.0,21149.0133333333,7600.1018467675,3552.81495682237,0.0,9826.66666666667,20255.393333333326,4926.5665767352975,0.3371377589117217
2017-11-27,3103743.33333333,0.0,0.0,9601.77777777777,11842611.303909,36905.9678991637,15013.3333333333,9984742,2463.79324133178,na,41469.0,48,11,-0.4647231720437684,0.88545602565321,0.5878250262918168,0.623812430947222,0.5437347977357994,0.8138540984997312,55227.3333333333,0.0,3279.96415525302,7600.1018467675,0.0,0.0,19094.086666666655,4224.168550043667,0.0
2017-12-04,2793875.0,28923.5466666667,87842.1333333333,0.0,7493271.20796543,30409.8062367799,12733.3333333333,8430013,1656.46786461852,na,16136.0,49,12,-0.35460488704253595,0.9350162426854147,0.5974054579439664,0.605545546462514,0.5717511953669061,0.8157080317224692,0.0,55227.3333333333,2463.79324133178,3279.96415525302,15013.3333333333,0.0,21037.72000000001,3750.0817769927053,0.2205286916145916
2017-12-11,2260396.66666667,0.0,0.0,0.0,10472084.5748901,27236.329063323,11120.0,7544173,3030.36123993544,na,37784.0,50,12,-0.2393156642875578,0.970941817426052,0.5515683242362407,0.6031917281903024,0.5781250821467588,0.800565323104556,28923.5466666667,0.0,1656.46786461852,2463.79324133178,12733.3333333333,15013.3333333333,21037.72000000001,2607.6466252846903,0.0
2017-12-18,2399176.66666667,63749.0533333333,91841.6,0.0,4846725.42831303,32468.9839755883,11666.6666666667,7267249,1011.87769166753,na,43251.0,51,12,-0.12053668025532363,0.992708874098054,0.6271232742989072,0.5799554812172646,0.5843350326134029,0.8065658796311796,0.0,28923.5466666667,3030.36123993544,1656.46786461852,11120.0,12733.3333333333,23168.15000000001,2040.6250093883175,0.37885159142521835
2017-12-25,3827520.0,90415.72,0.0,15034.4444444444,23016416.0721514,30009.8933476373,10080.0,6834014,7226.54800621497,na,57523.0,52,12,6.432490598706546e-16,1.0,0.6888886962544349,0.6234040175076246,0.5805118540576428,0.7908645803685518,63749.0533333333,0.0,1011.87769166753,3030.36123993544,11666.6666666667,11120.0,45772.08000000001,3231.3137006091147,0.8393410357344377
2018-01-01,3109461.66666667,0.0,0.0,5291.68888888889,14403508.9745594,33305.9585773386,10653.3333333333,6891431,4281.21092460283,na,77617.0,1,1,0.12053668025532305,0.992708874098054,0.6473183212550652,0.6276514069375533,0.580943850011766,0.7742455121161242,90415.72,63749.0533333333,7226.54800621497,1011.87769166753,10080.0,11666.6666666667,38541.193333333336,3887.499465605192,0.0
2018-01-08,2228128.33333333,0.0,3947.2,0.0,22268248.093474,33849.8109116647,10840.0,7355344,5472.97695689383,na,74527.0,2,1,0.23931566428755774,0.970941817426052,0.6033912583867288,0.6395200278335483,0.5820880305666825,0.7584987653976508,0.0,90415.72,4281.21092460283,7226.54800621497,10653.3333333333,10080.0,38541.193333333336,4498.1533948447905,0.0
2018-01-15,2202593.33333333,39089.24,0.0,15480.6666666667,0.0,31966.3239607471,10080.0,6360391,0.0,na,10394.0,3,1,0.3546048870425356,0.9350162426854148,0.6229816066023575,0.6051381482162119,0.5791314699852402,0.7401527771506031,0.0,0.0,5472.97695689383,4281.21092460283,10840.0,10653.3333333333,32376.240000000005,4245.183971927908,0.7949937806644807
2018-01-22,1918293.33333333,0.0,56811.2,19347.4222222223,0.0,22464.5871201724,9226.66666666667,5937052,0.0,na,9740.0,4,1,0.4647231720437685,0.8854560256532099,0.5779994555131732,0.5696835322149796,0.5730442274376749,0.754945984567022,39089.24,0.0,0.0,5472.97695689383,10080.0,10840.0,9772.310000000007,2438.5469703741655,0.0
2018-01-29,1862458.33333333,25169.2,0.0,0.0,0.0,25438.5119843879,8960.0,5721235,0.0,na,13533.0,5,1,0.5680647467311558,0.8229838658936564,0.5840139578625956,0.5334995808064326,0.5678386206313053,0.7364238909376624,0.0,39089.24,0.0,0.0,9226.66666666667,10080.0,16064.610000000008,1368.2442392234575,0.7374682090409171
2018-02-05,1975951.66666667,0.0,0.0,4746.8,2966401.34773465,32276.283774587,10613.3333333333,6467565,472.98034791961,na,56102.0,6,2,0.6631226582407952,0.7485107481711011,0.5378316759888595,0.5067516546159955,0.5733731769995943,0.7170265733535041,25169.2,0.0,0.0,0.0,8960.0,9226.66666666667,16064.610000000008,118.2450869799025,0.0
2018-02-12,1827318.33333333,9165.21333333333,54185.6,0.0,0.0,0.0,0.0,5749120,0.0,na,19401.6538461538,7,2,0.7485107481711011,0.6631226582407953,0.5176014662775196,0.4701972539236346,0.5072637650308647,0.7393825404112983,0.0,25169.2,472.98034791961,0.0,10613.3333333333,8960.0,8583.60333333334,118.2450869799025,0.14467396472257635
2018-02-19,1656268.33333333,0.0,0.0,6311.42222222223,0.0,0.0,0.0,5389739,0.0,na,19401.6538461538,8,2,0.8229838658936564,0.5680647467311559,0.47072807925133814,0.4339598021708037,0.44089935199783276,0.7201202073614558,9165.21333333333,0.0,0.0,472.98034791961,0.0,10613.3333333333,8583.60333333334,118.2450869799025,0.0
2018-02-26,1703790.0,12356.1066666667,56171.2,10002.8,0.0,25169.620752354,7413.33333333333,5114017,0.0,na,19325.0,9,2,0.8854560256532099,0.4647231720437686,0.47344359820587917,0.39841494017942064,0.4875276202065509,0.7423437535046263,0.0,9165.21333333333,0.0,0.0,0.0,0.0,5380.3300000000145,118.2450869799025,0.16270743394665269
2018-03-05,1488115.0,0.0,0.0,0.0,0.0,22794.6813986792,7360.0,4961257,0.0,na,18078.0,10,3,0.9350162426854148,0.35460488704253557,0.4270292001541277,0.36390973179677927,0.5086190546943665,0.7232183547778865,12356.1066666667,0.0,0.0,0.0,7413.33333333333,0.0,5380.3300000000145,0.0,0.0
2018-03-12,1727330.0,53120.2533333333,90604.2666666667,20486.8,0.0,18269.5785913151,7080.0,4823884,0.0,na,8711.0,11,3,0.970941817426052,0.23931566428755804,0.559798752589714,0.33074989331028604,0.5174887841694712,0.7609436684566091,0.0,12356.1066666667,0.0,0.0,7360.0,7413.33333333333,16369.090000000007,0.0,0.3522457638095525
2018-03-19,1208246.66666667,0.0,0.0,0.0,0.0,17809.8977351639,5960.0,4036244,0.0,na,12979.0,12,3,0.992708874098054,0.120536680255323,0.5131691158271413,0.2991903984158636,0.5135058400490689,0.7427204117543303,53120.2533333333,0.0,0.0,0.0,7080.0,7360.0,16369.090000000007,0.0,0.0
2018-03-26,1388960.0,19743.84,81915.2,2989.15555555556,0.0,14740.790069662,6333.33333333333,4191403,0.0,na,23910.0,13,3,1.0,-1.6081226496766366e-16,0.5261205947351736,0.26942992619354117,0.5141968063655841,0.767219239471314,0.0,53120.2533333333,0.0,0.0,5960.0,7080.0,18216.02333333333,0.0,0.18282624402611966
2018-04-02,2408331.66666667,0.0,0.0,0.0,0.0,18466.6799358092,5520.0,3583995,0.0,na,10567.0,14,4,0.992708874098054,-0.12053668025532288,0.479242159835433,0.24160915253749524,0.5077141510260215,0.7493167709667626,19743.84,0.0,0.0,0.0,6333.33333333333,5960.0,18216.02333333333,0.0,0.0
2018-04-09,1131721.66666667,0.0,11257.6,0.0,0.0,18498.1205239543,5973.33333333333,3771321,0.0,na,41329.0,15,4,0.9709418174260521,-0.2393156642875575,0.43272646368732126,0.2158124858154054,0.5076944090307205,0.737723258891878,0.0,19743.84,0.0,0.0,5520.0,6333.33333333333,4935.960000000007,0.0,0.0
2018-04-16,950015.0,0.0,0.0,0.0,7003770.76001093,16808.5217532585,4973.33333333333,3167512,2113.26047838464,na,21616.0,16,4,0.9350162426854148,-0.35460488704253545,0.3873672351088051,0.370739880198762,0.49866280902102716,0.718384997964834,0.0,0.0,0.0,0.0,5973.33333333333,5520.0,4935.960000000007,528.31511959616,0.0
2018-04-23,801298.333333333,0.0,158353.6,0.0,0.0,12274.6903112624,3693.33333333333,2604407,0.0,na,2529.0,17,4,0.8854560256532099,-0.4647231720437685,0.34388039165418044,0.3372876840540255,0.479819940229795,0.783371576418222,0.0,0.0,2113.26047838464,0.0,4973.33333333333,5973.33333333333,0.0,528.31511959616,0.0
2018-04-30,779838.333333334,0.0,0.0,0.0,48661981.684228,9551.54238995163,3173.33333333333,2549137,12800.5972991227,na,6836.0,18,4,0.8229838658936565,-0.5680647467311557,0.3028620476084684,0.6055231517361166,0.46081161195135667,0.7663329983415779,0.0,0.0,0.0,2113.26047838464,3693.33333333333,4973.33333333333,0.0,3728.464444376835,0.0
2018-05-07,889546.666666667,0.0,59674.1333333333,0.0,0.0,15194.0923128355,4720.0,2937422,0.0,na,330.0,19,5,0.7485107481711013,-0.663122658240795,0.2647620679910294,0.5700785452550009,0.4677096724039585,0.7737812825752388,0.0,0.0,12800.5972991227,0.0,3173.33333333333,3693.33333333333,0.0,3728.464444376835,0.0
2018-05-14,862850.0,0.0,0.0,6803.64444444444,48377013.2836087,0.0,0.0,2752045,13040.4474426468,na,19401.6538461538,20,5,0.6631226582407952,-0.7485107481711012,0.2298746214400441,0.6590366898926022,0.40229508615608006,0.7562231277686168,0.0,0.0,0.0,12800.5972991227,4720.0,3173.33333333333,0.0,6460.261185442376,0.0
2018-05-21,2601601.66666667,947.106666666667,26288.5333333333,0.0,0.0,0.0,0.0,3080867,0.0,event1,19401.6538461538,21,5,0.5680647467311558,-0.8229838658936564,0.2117873603405033,0.6254259929569386,0.3401824420837316,0.7521235200362453,0.0,0.0,13040.4474426468,0.0,0.0,4720.0,236.77666666667403,6460.261185442376,0.034774533172954016
2018-05-28,905008.333333334,0.0,0.0,4205.42222222223,4956890.74600197,12663.5104559052,4640.0,2957153,1009.04258358804,na,28568.0,22,5,0.46472317204376906,-0.8854560256532096,0.18215098002508565,0.6008355384155114,0.4109606446327619,0.7334634118561248,947.106666666667,0.0,0.0,13040.4474426468,0.0,0.0,236.77666666667403,3512.37250655871,0.0
2018-06-04,910551.666666667,0.0,0.0,0.0,0.0,16079.2886873397,4720.0,3035519,0.0,na,26708.0,23,6,0.35460488704253584,-0.9350162426854147,0.15584179829511557,0.5652721294469253,0.4417258466031615,0.7139328567841985,0.0,947.106666666667,1009.04258358804,0.0,4640.0,0.0,236.77666666667403,3512.37250655871,0.0
2018-06-11,923853.333333333,8314.68,0.0,5424.66666666667,0.0,10628.7399063469,4533.33333333333,2885659,0.0,na,7675.0,24,6,0.23931566428755768,-0.970941817426052,0.2560999821382953,0.5290239061659542,0.4548189898758654,0.6935690910548693,0.0,0.0,0.0,1009.04258358804,4720.0,4640.0,2315.446666666674,252.26064589701,0.6471568626433053
2018-06-18,982420.0,0.0,17462.9333333333,0.0,0.0,16028.6312039942,5413.33333333333,3263336,0.0,na,23355.0,25,6,0.12053668025532308,-0.992708874098054,0.22200927975397147,0.49246696035475906,0.4725048354675179,0.6942099383307729,8314.68,0.0,0.0,0.0,4533.33333333333,4720.0,2078.6700000000073,252.26064589701,0.0
2018-06-25,1056811.66666667,0.0,0.0,10384.1333333333,13068806.1919231,13249.2323365062,5160.0,3369140,3756.94273854507,na,16989.0,26,6,-3.216245299353273e-16,-1.0,0.1912896399731474,0.5358800761925252,0.47931549802954965,0.673085084344935,0.0,8314.68,0.0,0.0,5413.33333333333,4533.33333333333,2078.6700000000073,939.2356846362675,0.0
2018-07-02,932326.666666667,14621.9466666667,168101.333333333,0.0,0.0,10623.452379865,3933.33333333333,2839892,0.0,na,14653.0,27,7,-0.12053668025532283,-0.992708874098054,0.3272945623105103,0.49935167485804327,0.4696355720629834,0.7755332010521532,0.0,0.0,3756.94273854507,0.0,5160.0,5413.33333333333,5734.156666666682,939.2356846362675,0.07833607610009842
2018-07-09,1126221.66666667,0.0,0.0,11487.9111111111,34236690.5818597,14455.8407581877,5186.66666666667,3555964,8079.80213381583,na,15143.0,28,7,-0.23931566428755743,-0.9709418174260521,0.28738804011992464,0.5945340031185834,0.47798958711532574,0.7580685082311942,14621.9466666667,0.0,0.0,3756.94273854507,3933.33333333333,5160.0,3655.486666666682,2959.186218090225,0.0
2018-07-16,1140006.66666667,8855.78666666667,59517.8666666667,0.0,0.0,15286.7098639836,5146.66666666667,3590008,0.0,na,9013.0,29,7,-0.3546048870425356,-0.9350162426854148,0.33065443186737625,0.5588214074547143,0.48230968664204615,0.767970135621407,0.0,14621.9466666667,8079.80213381583,0.0,5186.66666666667,3933.33333333333,5869.43333333335,2959.186218090225,0.120453592512472
2018-07-23,1479303.33333333,9728.89333333333,0.0,5172.66666666667,0.0,15790.12289724,6920.0,4606123,0.0,na,22477.0,30,7,-0.46472317204376806,-0.8854560256532101,0.3636742920445649,0.5224896766616764,0.502057001029711,0.7501066066199255,8855.78666666667,0.0,0.0,8079.80213381583,5146.66666666667,5186.66666666667,8301.656666666682,2019.9505334539574,0.5843567580467459
2018-07-30,1647193.33333333,0.0,0.0,0.0,0.0,25944.3325242028,7746.66666666667,5494567,0.0,na,8906.0,31,7,-0.5680647467311556,-0.8229838658936566,0.32145165210455573,0.4859184054122611,0.519292780210419,0.7313488987077653,9728.89333333333,8855.78666666667,0.0,0.0,6920.0,5146.66666666667,4646.170000000007,2019.9505334539574,0.0
2018-08-06,2009478.33333333,13041.4933333333,92574.4,7200.13333333333,0.0,25628.492183603,8773.33333333333,6045317,0.0,na,59318.0,32,8,-0.663122658240795,-0.7485107481711013,0.3781334989353396,0.44949730291530876,0.5359193484752031,0.7655822356511229,0.0,9728.89333333333,0.0,0.0,7746.66666666667,6920.0,7906.543333333332,0.0,0.11400980418668671
2018-08-13,1523443.33333333,0.0,0.0,0.0,18207358.6991848,0.0,0.0,5035305,4450.75038775587,na,19401.6538461538,33,8,-0.7485107481711011,-0.6631226582407952,0.3351162263133122,0.5257447802143653,0.46937720947261424,0.7475952885213689,13041.4933333333,0.0,0.0,0.0,8773.33333333333,7746.66666666667,5692.5966666666645,1112.6875969389675,0.0
2018-08-20,1420118.33333333,61563.12,106432.0,0.0,0.0,0.0,0.0,4208615,0.0,na,19401.6538461538,34,8,-0.8229838658936564,-0.5680647467311559,0.5516017566488153,0.4891790765754184,0.40390637148950354,0.7784659121808236,0.0,13041.4933333333,4450.75038775587,0.0,0.0,8773.33333333333,18651.153333333332,1112.6875969389675,0.36645778758335146
2018-08-27,1673551.66666667,0.0,0.0,0.0,14621474.4848198,27411.1748394789,8586.66666666667,5541654,4508.4731882541,na,48020.0,35,8,-0.8854560256532096,-0.4647231720437691,0.5048718108167711,0.5458327222853571,0.48583961521517466,0.7611591269906499,61563.12,0.0,0.0,4450.75038775587,0.0,0.0,18651.153333333335,2239.8058940024926,0.0
2018-09-03,2061091.66666667,11661.4133333333,68213.3333333333,772.444444444444,0.0,31195.6951985757,9733.33333333333,6397383,0.0,na,70855.0,36,9,-0.9350162426854147,-0.3546048870425359,0.49749456521556434,0.5093704656717898,0.5269078860371518,0.7732520876931266,0.0,61563.12,4508.4731882541,0.0,8586.66666666667,0.0,18306.13333333333,2239.8058940024926,0.13013796672502276
2018-09-10,2144110.0,0.0,0.0,536.0,0.0,30301.0171558242,10506.6666666667,7137648,0.0,na,46225.0,37,9,-0.970941817426052,-0.23931566428755774,0.45074067369051635,0.47280823670175504,0.5511065050167845,0.7556658287441591,11661.4133333333,0.0,0.0,4508.4731882541,9733.33333333333,8586.66666666667,18306.13333333333,1127.118297063525,0.0
2018-09-17,2058653.33333333,0.0,46120.5333333333,9685.06666666667,13801981.7807277,31338.5629591066,9360.0,6541298,3402.89444157937,na,74995.0,38,9,-0.992708874098054,-0.12053668025532357,0.40484075480630444,0.5187359547151061,0.5570103433864728,0.7608095046294268,0.0,11661.4133333333,0.0,0.0,10506.6666666667,9733.33333333333,2915.353333333334,1977.8419074583676,0.0
2018-09-24,2208345.0,887.933333333333,29320.0,0.0,0.0,32265.167943233,10893.3333333333,7283453,0.0,na,1047.0,39,9,-1.0,-1.8369701987210297e-16,0.36612551519930664,0.4821621239207101,0.5688232971856877,0.7574332411085669,0.0,0.0,3402.89444157937,0.0,9360.0,10506.6666666667,3137.336666666667,850.7236103948425,0.021603551553155187
2018-10-01,2603008.33333333,156703.44,26227.2,2698.44444444444,3798040.60699257,35375.6649126843,12346.6666666667,7884994,916.844868843293,na,34469.0,40,10,-0.992708874098054,0.1205366802553232,0.6828734451921226,0.47136745699254445,0.5824205233719735,0.7531235964391424,887.933333333333,0.0,0.0,3402.89444157937,10893.3333333333,9360.0,39397.843333333345,1079.9348276056658,0.7987161634205838
2018-10-08,2313193.33333333,0.0,0.0,2589.82222222223,6774055.54593603,36422.3840879897,11493.3333333333,7610669,2015.84616477365,na,22232.0,41,10,-0.9709418174260521,0.23931566428755738,0.6409182723054011,0.4896583711673367,0.5859925774510526,0.7345121992348975,156703.44,887.933333333333,916.844868843293,0.0,12346.6666666667,10893.3333333333,39397.843333333345,1583.8963687990781,0.0
2018-10-15,2813106.66666667,44489.52,63107.2,1039.11111111111,11921024.3416382,30446.7250425369,12760.0,8364119,2442.58663289726,na,49409.0,42,10,-0.9350162426854148,0.35460488704253557,0.6546073134487601,0.5108784421698321,0.5936284388350505,0.7544383309971479,0.0,156703.44,2015.84616477365,916.844868843293,11493.3333333333,12346.6666666667,50520.22333333334,1343.8194166285507,0.36229455377137393
2018-10-22,2665110.0,0.0,0.0,0.0,0.0,32520.1884579534,13493.3333333333,8898789,0.0,na,49575.0,43,10,-0.8854560256532101,0.464723172043768,0.611042598418151,0.4743126134029014,0.6009332762581179,0.7358912904237179,44489.52,0.0,2442.58663289726,2015.84616477365,12760.0,11493.3333333333,50298.24000000001,1343.8194166285507,0.0
